CCF,ITU Shift,MAX IL,MIN IL,PDL,Ripple,Adj Iso,Adj Iso,Adj Iso,GD Ripple,GD Ripple,GD Ripple,GD Slope,Worst CD,Worst CD,Passband,Passband,Stopband,PMD,
GHz,GHz,dB,dB,dB,dB,8,10,13,6,8,13,13,8,13,6,8,8,13,
MAX-Value,-1.42975045597996,1.14069054377113,0.999378944663333,0,0.0144060647575701,26.3702266823027,26.3665346715188,26.3665346715188,0.355405808869101,0.483231988202601,1.10035198627814,-1.84662166171525,19.1139734668354,28.1847014145569,74.8812261280254,58.7479724359582,92.1978023202973,0,

196563.955363893,0.655363893485628,1.14069054377113,1.12733890352354,0,0.0133516402475902,27.7556030527851,27.7544074606394,27.7492983379381,0.1737171409398,0.256717016494999,0.934438725725999,0.608539408855138,-12.4390216705251,24.5547494036487,72.14595955197,56.6854758459958,92.0304696109088,0,
196413.280814876,-0.019185123994248,1.14032253912603,1.1262872861927,0,0.0140352529333301,28.2235260813453,28.2210039292965,28.2184993716162,0.1203030196938,0.193626927553199,0.715579653291199,0.742251010246901,14.5446602862421,19.0399352727013,73.382489421987,57.8689544000081,92.0708772924845,0,
196263.47970864,0.17970864000381,1.12763331508809,1.11638650378133,0,0.0112468113067599,28.369043837523,28.3686355102717,28.3653574026374,0.2407162748333,0.4696290124333,0.823384039851801,1.69559095400573,16.890869694862,-19.5788572958691,71.5888622700004,58.7444784099935,91.7672283460852,0,
196113.906547693,0.606547693489119,1.11843438786331,1.1087692014053,0,0.00966518645800996,28.2136950821034,28.2126795602343,28.2110270781649,0.3009110171398,0.483231988202601,0.9804754636382,0.84909687006006,-16.995069477889,-20.1348156262611,71.9076189539628,56.5178384319879,92.015757834859,0,
195963.920908333,0.620908333017724,1.12752593215393,1.11425663501175,0,0.0132692971421799,27.8712085784564,27.8699165003038,27.8652839969455,0.237560881510001,0.4205557561167,1.0583782309459,0.522145217219396,12.4675855912528,-24.3168992912501,71.7671006199671,56.4008470259723,92.1978023202973,0,
195813.525204811,0.225204811489675,1.12797695024841,1.11540324049245,0,0.01257370975596,27.6571506762327,27.6562115833508,27.6500520422132,0.187064244845601,0.4318064967621,0.9501379892772,0.463722295394454,-16.264827004693,21.6273792217635,73.725373211957,58.3827930300031,91.8539784014283,0,
195663.998494622,0.698494622018188,1.12110693614036,1.11077655189827,0,0.0103303842420901,27.6624371049853,27.6600336822885,27.6569220563212,0.321036024198399,0.3802823430084,0.9041845341724,-0.56756393983853,16.3049788417311,-19.6270564075462,72.6655569119612,57.3463955459883,91.8006716757372,0,
195513.424898978,0.124898977519479,1.12268066810292,1.11073938704493,0,0.01194128105799,27.8924071799808,27.8920134856979,27.8870681570299,0.1779343876937,0.270655530569201,0.7241517291473,-0.408912668384316,8.58310038970558,-18.3760047687883,73.69880611595,58.4032094620052,92.0354793218721,0,
195363.082873517,-0.217126482981257,1.12071767841653,1.10732665698466,0,0.01339102143187,28.0173232769491,28.0168096907342,28.0107422998902,0.1360334559596,0.2633590875488,0.75275144443,-0.170709523535714,11.8101343362582,28.1847014145569,73.4110255819978,58.1285854880116,91.846197229228,0,
195212.971884445,-0.328115554497344,1.10886387790114,1.09958840142444,0,0.00927547647670002,27.818294427434,27.818294427434,27.8166910115324,0.1606561920972,0.2751930330941,0.762040361237601,-0.480501966008151,-11.1206535623865,-19.4552683025336,74.3777384259738,57.8166461520013,91.618399793253,0,
195063.091399609,-0.208600390993524,1.10226982098793,1.09016015649535,0,0.01210966449258,27.4879058994766,27.4867987088162,27.4858325147281,0.254569853670899,0.418746299344999,0.9341913425879,0.526247043745706,-14.0830581880209,21.2164161051533,73.2014564520214,57.9659224160132,91.9382429427642,0,
194913.440888485,0.140888485009782,1.10761998457772,1.09471130638317,0,0.01290867819455,27.0959531058885,27.0959531058885,27.093066099315,0.2355066702331,0.4003605309322,1.00809201048,-0.0854076597474949,-14.8824857875752,-23.0963511954428,73.2136781139998,58.0117986619589,91.9417533115775,0,
194762.754520909,-0.545479091000743,1.10034889405473,1.08948169310615,0,0.01086720094858,27.0135138157425,27.0127811874247,27.010156663791,0.271965011699001,0.426694598982001,0.8779638923149,-0.498434566508651,19.1139734668354,21.4896479510912,74.4728234039503,57.112519492046,91.7118210232584,0,
194613.564309877,0.26430987654021,1.09566669623808,1.08653859891743,0,0.00912809732065001,27.0218388011094,27.0186470277893,27.0148388616076,0.255016483261,0.4167148976679,0.851995466906301,-0.616681681982697,11.6634081795837,23.992400214388,72.7408699719817,57.585723187949,91.6501529706293,0,
194463.341072388,0.0410723875102121,1.09443290634581,1.08527387355314,0,0.00915903279267005,27.3164461637899,27.2058236587554,27.2026869461926,0.143580396057599,0.247150951594,0.75965286061906,-0.246108975465521,7.50360883163239,22.4510165523952,73.0742783399764,57.9425152579788,91.7487143763865,0,
194313.349572245,0.0495722445193678,1.09090200954182,1.08034422028829,0,0.01055778925353,27.5548902370868,27.4332168941037,27.4311935888226,0.168549876925599,0.2474424184449,0.795786977592309,0.157690582640857,-11.4646821472547,-23.7484833140911,72.9444735339493,57.8360400759848,91.504244999378,0,
194162.960705046,-0.339294953970239,1.07698978773705,1.06677572037099,0,0.01021406736606,27.6882348328711,27.6681331472777,27.6671774304678,0.152525009280399,0.358577913902399,0.88885403386683,-0.147218658669903,-15.3622089960322,-21.710827518416,73.5197851959965,58.4244631720358,91.5421626814059,0,
194013.432041442,0.1320414415095,1.07404877115853,1.0622916223991,0,0.0117571487594301,27.5822470478063,27.5813733613739,27.5787912897079,0.251973640789599,0.389937659707,0.86857747097304,-0.0574135952028804,-18.1630628831726,-23.3161770178185,73.8097132979892,58.7479724359582,91.745012716623,0,
193862.879874522,-0.420125478005502,1.07410303855671,1.05969697379914,0,0.0144060647575701,27.2645289084791,27.2598275345344,27.2598275345344,0.355405808869101,0.4494865800814,1.10035198627814,-0.723178258422202,-15.2175259652495,21.9700663466597,73.1289447140298,58.0802545620245,91.7574117461627,0,
193712.561179898,-0.738820102473255,1.06421461082313,1.05241624742701,0,0.0117983633961201,27.2380868177659,27.236804067322,27.2333193784798,0.2614616992329,0.45237390664623,0.95098531193525,-0.47458076026216,14.8504779140467,19.5915323004328,74.8812261280254,57.3515283900197,91.5359319903073,0,
193562.475414895,-0.824585105001461,1.05539924642274,1.04648691765681,0,0.00891232876593007,27.2453808020228,27.2449039966686,27.2421347428802,0.277078793287579,0.424212589826048,0.880796815308109,-0.674940039142649,15.292848039951,-22.275051218196,74.5914136820356,57.0888736780034,91.5620011740539,0,
193412.622038521,-0.67796147899935,1.05437554948054,1.0422082532225,0,0.0121672962580399,27.4305423529498,27.4298107500573,27.4264297720133,0.184987154861071,0.3653161723234,0.75537089640472,-1.02931123415107,-12.3097844877975,18.5559523467646,74.7666531160357,57.2912077840301,91.6583410755266,0,
193263.000511458,-0.299488542485051,1.05094619796523,1.03774140179802,0,0.0132047961672099,27.5547489132642,27.5508769803062,27.547357590195,0.176800643443581,0.22345063804698,0.8297113056617,-0.89489356544212,-13.0139921254226,22.5628375856331,72.9131380080362,57.9574514180422,91.5089043471962,0,
193112.366347913,-0.933652086998336,1.03984390026783,1.03016096302175,0,0.00968293724607983,27.3671474067514,27.3662423947027,27.3629064613205,0.25062850446124,0.26316813748474,0.86888403529735,0.0878260369853596,17.5433618174111,25.1109769268851,74.0190990380361,56.5978791260277,91.487202877237,0,
192963.208829062,-0.0911709384818096,1.0425431428849,1.03100854437184,0,0.0115345985130599,27.0508295658316,27.0495580204638,27.0471042181721,0.16888090509087,0.352178406757391,0.92583308410962,-1.25559135104631,13.0332110313248,-21.0886593209352,73.1018766140332,58.1925607860321,91.7386991818785,0,
192813.041452231,-0.258547768986318,1.04567937994567,1.03457243377035,0,0.0111069461753202,26.7992534025602,26.7979843972429,26.7963885946051,0.199244265612839,0.389179017323729,0.937848983976439,-1.00695900165417,12.0693530476046,-18.3936742611877,72.6531012380146,57.7669857200235,91.5710376475472,0,
192662.488730922,-0.811269078491023,1.03998916574909,1.03007887274288,0,0.00991029300621005,26.7566726462297,26.7541316011405,26.7533846030369,0.19976850158446,0.45511003893,0.926675645115211,-1.29372354499594,-14.9848768159245,22.5963186475155,72.6716798980488,57.8087105760351,91.4661535454215,0,
192512.788859067,-0.511140932503622,1.04019186113376,1.03073791599576,0,0.00945394513800002,26.7574849697112,26.7573076041886,26.7531819076522,0.227402050719661,0.301653065655842,0.72131738398582,-0.408976129619409,-10.2092670261868,16.9485715480164,73.1565229680273,58.3166459000204,91.5132016116695,0,
192362.704101398,-0.595898601983208,1.04363783278542,1.03142647757039,0,0.01221135521503,26.9978307781772,26.9308662519371,26.9283093776762,0.237009375518481,0.250501294721861,0.773639074337661,-0.649559946084174,-9.98973449551386,-21.532395804843,74.0105121340021,56.8203434640309,91.6460964704165,0,
192212.853551988,-0.446448011498433,1.03938448728358,1.02811726621209,0,0.0112672210714899,27.1530164206849,27.1424037751967,27.1406833205278,0.15939141757304,0.199785552741451,0.664778940742401,-0.0117531756705957,-8.13299732749329,18.6060174001682,73.0549394320115,58.2612754500005,91.4184862623515,0,
192062.620872061,-0.679127939481987,1.03211261517876,1.01993042783909,0,0.0121821873396701,27.1554619690954,27.1550560838815,27.1529512797707,0.255392481092251,0.331764154053531,0.901138772785311,0.0164407605389963,-13.7106338566923,-20.2990028883733,72.4740261820261,57.7034824780421,91.520712064812,0,
191912.62285107,-0.677148929506075,1.02862540761293,1.01700261287473,0,0.0116227947381999,26.8221674526024,26.8183690149098,26.8173782037235,0.210108136426239,0.34321339294763,1.06211661192856,-0.368540167137429,-16.3500979916762,20.423909365752,72.3627014460508,57.6152238640352,91.6080024295661,0,
191762.858939651,-0.441060349490726,1.02718720658959,1.01704903359169,0,0.0101381729979,26.5280507003719,26.5273667425446,26.5252628481903,0.26260529493436,0.38160353641331,0.96628362915567,-0.147024502565952,-11.8998241478948,-21.0131787160776,72.7198656480177,57.9954001959995,91.5452093713102,0,
191612.103895101,-1.19610489849583,1.02040832311991,1.01167592940596,0,0.00873239371394985,26.5149070548874,26.5131158603095,26.5120420475356,0.254430138262821,0.377713260587601,0.888257417827161,-1.06771356950151,15.3022810266975,-19.7399899153993,73.5444226380205,56.3927739500068,91.3754558956134,0,
